bag,inst,img,case,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22,principal component 23,principal component 24,principal component 25,principal component 26,principal component 27,principal component 28,principal component 29,principal component 30,principal component 31,principal component 32,principal component 33,principal component 34,principal component 35,principal component 36,principal component 37,principal component 38,principal component 39,principal component 40,principal component 41,principal component 42,principal component 43,principal component 44,principal component 45,principal component 46,principal component 47,principal component 48,principal component 49,principal component 50
12,3,V22_S_4_001_2.jpeg,12,27.301167969250827,1.8686831139917772,1.2320164719847027,0.15493857347235795,-5.197687856663986,6.795870999795047,-4.561554284038758,-8.42919161722709,-0.05792021635248501,-5.884744055896698,-0.7085186445420097,-2.5528890346785316,2.5116091036224706,-1.9258147233297331,-2.197192554719998,-0.3444929558719658,1.6106126673774992,0.9891712939036784,0.4102564534419063,-3.1546902986953698,-1.9607301427473383,-1.7815877143908532,2.5546656777004753,0.3137167533703141,1.6862366861942806,0.46690973698903404,0.31187101320788163,0.9713683737250174,-2.317069960487663,-1.1344951516613357,-0.32657992750852194,0.020911826578086767,-0.15690596521689093,1.1329319549346517,0.5282557162758033,-2.3481640675023088,1.272782837992913,-3.4905195994041076,1.172261605686873,2.8589524079731086,-0.06091408947256971,-1.6107608949627725,0.6753986946181683,-0.2298467069534617,-1.9187551294314062,0.7695112448247313,1.0930175864833416,0.039050848511237524,-0.07442856428766298,0.9699828578199078
12,4,V22_S_4_001_3.jpeg,12,16.09511986455258,-1.2069658288407192,2.145844847232931,-2.427131222109152,-1.8240650770987554,-0.8306535366343386,-1.532737146094294,3.0602089136996447,-0.6298162124427884,-0.22530495899888392,-1.754923457029367,1.1608472877251912,-1.5564583715327163,1.0997178678166144,0.6594552912762623,-1.410937249803854,1.1019331538539572,0.9741812632005525,0.9774472789685378,-0.9022712812253321,-0.6404727030057364,0.6266068971948804,-1.0836620116651354,1.3296260891114835,0.004235588928916623,-0.41981409626317867,-1.100279330404496,1.2478704031736199,1.160799014814882,0.05146735423841592,-0.31462460564012273,0.3545933893055315,0.8967946264630726,0.07996731720001382,0.19229918653813297,-0.18949848894311194,0.3807524912335007,0.14551721344810775,-0.06199063235586122,-0.6439804555821884,0.7519772313432496,-0.2437573748844324,0.003944636318910871,0.4073522474690754,-0.08189578005140624,-0.002616887586694011,-0.5940206720192979,-0.17548013449996747,-0.5284345425617099,0.3171877655523898
12,5,V22_S_4_001_4.jpeg,12,1.8508178523518073,4.449544151053329,-2.6867132674876664,-1.781092208061541,-2.166800563294383,-2.168925539671898,2.09711984100283,0.5261067479222283,0.25373889609051536,-0.514345883019135,0.6421185602921121,-0.0806808404210776,1.446078961172555,-0.3434522783242545,0.7364611764730025,-0.08623494950861521,1.725614352880938,-0.4418047493646733,0.8806838199115179,-0.3957755033581204,0.43428473136619156,-0.9034018699627908,-1.7211069644490464,0.021598963119362657,-0.33243801578434995,0.9837708118150705,-0.4096054556092406,0.09811610340011893,-0.024461329014106192,0.6883771955031566,-0.21826954801748072,1.3733892257104814,-0.5571833023604835,-0.09014372498585188,0.041381606474001145,-0.09054299323295856,0.4061312289677125,0.051254543066652614,-0.032203351609674635,0.22986467508753525,0.7405963365431343,-0.5837144858028595,-0.2835260202466927,-0.4686661675127176,-0.11408400869791502,-0.05610417362924409,0.5537340782550669,0.05748647922981853,0.624321535400837,0.037464189353711985
12,6,V22_S_4_001_5.jpeg,12,14.65817222625725,-10.614086140269968,12.604170741294622,0.9111584989771444,-4.850563023824947,-2.469211397301585,-1.2563358712427468,3.789240047162388,-1.991287331451069,0.2067081836617003,-3.5191939680534237,-0.7023300122700524,0.16310689098920966,1.359223987756169,-3.006111988563997,-3.136467822226593,0.6469874427355162,2.251638570811357,2.6576702787499813,1.9384262566929897,-0.8736912424316574,-0.4444132524720068,0.9321792081719578,-0.606802429942737,-0.8788910855575157,0.38046163109090747,0.4111861175083307,0.9698293674530085,0.5691231320352588,0.17305709773135852,0.5556392763061959,0.4697080464328476,-0.6624782728755733,-0.16777030957144035,-1.2860936422320985,1.000138527768421,1.5212618245586849,0.7281364239173866,-1.087999149194477,-0.32037766314985966,-0.14524083720190634,0.44827218324583074,-0.769351241579856,0.010972459542917035,0.29399483371270113,0.2993674968193559,0.27177975971834345,0.2712264633832873,0.7175490979844703,1.2553941258811812
12,7,V22_S_4_001_0.jpeg,12,4.529559896415364,16.07487345113477,2.662757812884412,5.292399566395433,-0.00042814619150144395,-1.7342422865038671,0.19338665718948944,-0.04014819490500188,1.6857887297014384,-0.22034760534606648,-1.6044248383759245,1.1123016724924375,-0.005172637393204671,0.5206894443775072,-1.6427568800094172,0.25136184495117697,0.9869606896365247,-0.32425689644282696,1.343494105748042,0.9355301933922362,-1.4343442451925594,0.5195835136468303,-0.8958855830549186,0.8416972639914085,-2.3662150388828027,1.2473704944071848,-0.3709392048750838,0.029549345167950297,0.5721703564852592,0.17324898770374197,-0.21725460224456575,-0.32434983664964145,-0.08765882951531273,-1.1084733836806964,0.7624088263908937,0.012986110354909874,1.1006509131179807,-1.2199914427354308,-0.08255329205988693,-0.22126429941974823,0.9191473636901095,-0.1422410195672548,0.07913071759602519,-0.1376833404589718,-0.44889805096197793,-0.5327334850183131,0.1371260748734227,0.2870041038044652,-0.9286060892277106,0.10046119808245135
12,8,V22_S_4_001_1.jpeg,12,-5.029694824971194,21.280405104047404,12.70243881573532,7.84827921536293,6.768071552146791,0.27602127917742214,0.23852656222987345,0.566958088927226,0.2415317742351078,1.0040318311953824,-0.0845774507421394,0.28279217762619124,-0.5855149915810447,-1.5443938077632118,-1.3017825874470637,2.4687949765890638,-2.194688981458711,1.7275296724996458,0.5171631780169594,-1.2082615775664671,-1.895462866265901,1.5389892832762668,-1.4225459555796975,-1.6435062418672577,-0.035725853823232984,0.46597301780795064,-1.623437926172711,0.887442646389627,0.03537528543814161,-1.687093691175598,-1.0300826107749455,-0.25127456064800513,-0.6973296441956949,-1.0585488054029277,0.7327383651952198,0.3073586286259471,0.7616703577033777,-0.5219908031468561,0.40715701553839345,-0.4944889158149609,-0.46836484369088127,-1.2295703920252812,-0.4346998552875082,1.083889308808501,1.350147133870221,0.8578553995648632,0.008526243628302399,0.7990338626640376,1.0095997969155774,-0.31924097824677466
12,9,V22_S_4_001_10.jpeg,12,-12.980726869038438,-1.528235345747028,-2.6920345312200027,-0.9499945587383565,-1.0298422008734014,2.9507448157982274,-3.8153421676753165,1.1865480684049254,0.6494641975717421,1.324454792422775,-2.1785479772971184,-1.4416620547018815,-2.056587366900762,1.583103973789293,0.2969919454504695,0.11010933227692593,2.7909441034774027,1.9809602237551662,-0.12021041103506053,-1.5947737469814758,-0.8579834164339669,2.4624349071850116,-0.6410977742720179,0.16665465757196746,-0.7159504956925674,-0.6054062986182558,-0.04714364386279807,3.0210403051123556,-0.06583685356958091,0.27636475271165195,-0.035246167626562644,0.8445293915535714,-1.5640777413143836,-0.9862762408050645,0.6333496471471646,-0.5761859288077104,0.1858773687775167,0.6496771456892838,0.07561371324096541,0.33623055313710526,-1.1402874111025367,0.8826483351505814,-0.8134567120229765,0.1440713587167885,-0.5233628173447566,0.4375089062465891,0.5745320608791704,-0.35401153962286,0.3693386906062459,-0.501857919358647
12,10,V22_S_4_001_11.jpeg,12,5.038702649499567,3.846128112507187,-5.676620330659278,5.453811994303515,-3.180817911330263,-3.048714393631061,-0.1336220695285999,-0.6291007111882445,3.4589653545443895,0.6799781620430377,-1.967577389049135,-1.1199195976992646,-0.9477029950944794,1.1555159633499639,-0.6190361009345293,-0.7851890613228347,3.5713525455515955,3.0833025554701465,0.3153248902055696,1.4259670422208066,0.1564687864214027,0.8205365284485047,-0.2317073082391744,0.1981983442988554,-0.5562354556795746,0.8501256331385151,-0.7894000187460428,1.015848886748056,0.8637869003539462,0.0707872929401433,-0.6255933720225554,0.16464430929805274,-0.6838827629691935,-1.5826033049817814,0.1557879273511071,-0.32277110397032494,1.2988142698337213,-0.819812897213623,-0.10449622017605792,-0.6437600430340167,0.2456799433007521,-0.07244853834072507,-0.09192156168294635,-0.7536834002776575,0.4792706189104054,-0.2508107084342379,0.583342418042756,-0.16927377053365378,-1.1606202298945838,-0.14981908437773128
12,11,V22_S_4_001_12.jpeg,12,-13.499628710913655,-1.0441992118112955,0.13964018241714826,-0.1648577536135714,-1.8983613339598753,3.3646902145619,0.9505449960621337,-1.5628179568930642,-1.635456743277333,0.7350814827445524,-0.5863439560998367,-0.8829309559095335,-2.390392734377655,0.13957150160138265,0.3904210929814902,-1.8592781839492911,2.0516097372925217,2.0785725068516197,1.9037503762757382,0.003651309206526121,-0.8234799313294614,0.21947905064270873,-2.1427863779799363,0.19122453860085764,-1.538167098863281,-0.6407725795963213,-0.7748888153723086,-0.24344519048897822,0.5529542854405709,-0.08335498628765531,-0.3143066571464224,0.9554399298843508,-1.4456447359608837,0.33050408365334794,-0.20926638469431358,0.2581970990382922,0.5368520898983424,-0.09895645441969692,0.06282079414091346,-0.3993758630673733,-1.0657019508036716,-0.9115475207054776,-0.6552782521545595,0.23453374183235853,0.25187551535874636,0.15811613425981264,0.40270522987065394,-0.4064621665128477,1.0461542129178094,-0.8040296662249878
12,12,V22_S_4_001_13.jpeg,12,-2.8270344792053317,9.492378199003573,2.233827944422287,1.0293003526049656,-1.4157302345557334,-1.5703721744296217,2.3817346895129345,-1.5265771232682264,0.4531158483003541,1.0835010219253478,-1.0653390305715609,-0.48164547554537784,-0.8025644900959467,-0.33368882751255335,-1.6891996972518262,0.7519204388136498,-2.137097931149924,0.6341648975704893,0.8161969909076934,0.1621497252645372,-0.7955398047979095,0.15347338142778355,-0.07580410878159438,-0.7761490738960216,-1.3793218044554205,-0.04620013693655167,-0.8030392810341532,0.15844116312536174,-0.39700852829146777,-0.21225007046972116,0.5775584610996833,-1.2330304747883274,0.7687239101285658,0.7872272918199648,0.6276832473279441,0.4877928488797461,0.5699009636775146,-0.3851300454686621,0.13571867842819943,-0.410689046474832,-1.135262389982098,-0.7449665886037412,-0.48097348777392246,-0.3254119235566001,-0.5159528185290025,0.046796954333674944,0.16337981156597192,-0.1838112597464609,0.3097778131926892,-0.2933698963075246
12,13,V22_S_4_001_14.jpeg,12,-4.3898091254511,10.480080448753199,3.1639664206088347,0.6539347700770284,-0.4946629609581539,-3.0106008429716375,0.04641884292813256,-1.1328016044905838,2.3229485565423786,0.894628643991845,0.12199474388330503,-0.7687004364405741,1.274609093292225,0.8220781974875506,-1.1157551796955412,0.34882121426417345,-0.7399804097871487,0.8427962442035648,-0.0029509590564548716,0.1248318003347636,-0.49658374027424956,-0.15321140732113703,-0.7593325825310491,0.7135795005828884,-1.3870148758144976,1.6282950753274248,-0.3780718178416181,-0.1561180108243225,-1.116928578346695,0.21786664999686822,0.5610170647078913,-0.7905540087808209,-0.5702826902387622,0.4041269156026092,1.548800789766457,-0.16589319146332016,-0.38312332940038685,-0.5100246131620894,-0.04944195024829161,0.8876888403768295,0.38833539303662024,-1.2040478142242135,-0.7095536342457438,-0.13040977890301242,-0.17091722367436285,0.35786389450994255,0.35664326095980836,0.46296372075209785,0.5714142974295643,-0.7252434667380869
12,14,V22_S_4_001_15.jpeg,12,11.580604894325305,16.865161336858502,1.1616085541404573,2.3311445725889914,1.9652586695952858,-0.2681054777731473,0.4979503014606661,-0.05373708983045211,1.0202793091664557,-0.19151973835327754,0.10745805863778396,3.0240379484795223,-3.762242389675804,1.7501353510827364,1.5867815152015157,1.1828541916651178,-0.04156757793250293,0.06916098570486456,0.42496543316066826,0.6168769517989876,-2.4977259241487944,-0.5481389498993585,-1.4095069551730564,1.2080193093461777,0.7956960168044089,-0.7438692519605932,-0.9006521565159927,-0.3124803078108324,1.47131167288716,-0.9043624284577044,-0.04171699886553626,-0.4179050333130341,0.12121902865262368,-1.3430783290314807,0.3782754798124158,-0.1842925384368348,0.4520927796793582,-0.4497128055343974,0.5266021185835288,2.0396229835030106,0.8101048433612665,0.4510546954422021,-1.073614648416513,1.67359414496413,-0.02901304348871364,-0.4518019807496311,0.5927031928187634,2.544988642809008,-0.806390774090932,-0.30287701926038235
12,15,V22_S_4_001_16.jpeg,12,-7.942040177679667,4.766599987368158,0.06353057280636099,-1.7889847300159634,-4.070343901922991,-0.9161101354006083,-0.24262709614625688,0.2386597588153443,0.0730788007535916,0.1851889615387137,-0.299596108132395,-0.2969897844854308,0.24222072229394853,-4.881243001431946,0.38266281293816123,1.2225221730597604,0.9271408050161855,5.555090642781925,0.2902824343166145,-0.4926355124054044,2.3444792007661435,-1.5026159303721647,0.49542571129700513,1.4461498060289524,-1.7385672712766216,-0.12146279047339315,0.5922289846117379,-0.6062797079873724,-0.6443182005898862,1.3301975064573166,-2.531070219730613,-0.6665881830545245,-0.5556873606065137,-0.4969162561285678,-0.5963560634646878,0.8430210437369848,0.48827494155168305,0.3558581062159024,2.430629908145469,-1.131941113391723,0.39956939534738367,-0.5842087852257081,0.20813808751633778,0.5943300612004666,0.2713423985263982,0.3510892430401197,-1.2176992743959756,0.7755691250022352,0.07162373273024569,0.35340696026727053
12,16,V22_S_4_001_17.jpeg,12,-15.056901515190187,-8.205369456950784,-0.008353467841817785,1.718428565830465,1.842745812086082,1.2871025783295966,0.9288751876340511,-6.665941722381456,2.627678932399955,-0.972277466131554,-2.5367067313391596,2.787338464583398,-4.058392305677898,1.9881802762378382,1.2961180746947838,-1.555493128992286,5.677602361240727,1.2505911021947576,-0.5654470793191116,0.27119339840758383,-0.40489637653024224,1.9539267445593467,1.1636007176486154,-0.8877256501770321,-1.3407958729069873,-1.3866931248270928,-0.6785640281699753,-1.0211462773125082,1.086123544204902,-0.8018718974142607,1.2825958800457973,2.721941871514897,-0.10609065107383486,1.8139321805543653,-3.931954524674231,-1.528240867979582,-1.8964219008196066,0.5992676038753162,-0.6362900035814494,0.5674773476523528,-0.2965780310897452,-0.5546776207341468,0.6690052228880622,-0.5910257924276826,-0.08534162800238093,-1.7081404523226622,-1.7626781366344522,0.7639050012523814,-0.7980141018431498,0.8338670117024498
12,17,V22_S_4_001_18.jpeg,12,15.272291442935533,8.368002768382102,-0.12229800846309136,-3.534112856616378,-3.2405482906767027,-3.115293699882356,-1.9407534104593862,0.1399833780110047,0.16408325098291865,-0.9752460200476978,1.6482555372428795,1.3601650308454787,-1.7633179188951653,0.8657558820718148,2.1225473685423384,-0.21883090864727722,1.9736307487001685,0.07903345337900047,0.8677587951407347,-1.3528975666267762,-0.9488853151256578,0.1609269897607929,-1.9135117132463826,2.6716057592508236,-2.702781939852625,-0.48785870537698456,0.44920001821957956,1.1478412327410077,-1.1814686006975657,0.34625085562762736,-0.9547070750434177,-1.1898298859794485,1.4152323589766715,-0.5763422227490679,0.2652773851271697,0.6343237692284637,-1.6374639798016115,0.041854194407771494,-1.1133370893123555,-0.4443558856566887,0.07179615449987137,-1.1225602801708328,0.003051819091975841,-0.13762995653045534,0.3863532366078556,-1.1002886652989474,-0.014611373752049295,0.274096190456369,0.7220072452830425,0.5721969360782703
12,18,V22_S_4_001_19.jpeg,12,-12.233426798419162,-4.907074260015013,-0.08466618960708816,2.606853580242849,-0.39885905016321,0.1179670636844457,0.1017811384054319,-4.9397291923537905,2.072578065231788,0.1311054628366557,-2.1598160145540355,-0.6814906641362957,-2.014357960225474,-0.17503636660574262,0.8907798720501745,-3.1891645106102358,1.1573035004589152,-0.25892833332981535,0.305206143428459,-0.1566475098364466,0.4334144685534951,1.5235005573712348,1.2756548301622939,0.33961145260782244,-1.4041221190681803,-2.0147128253743305,-0.40019088120924384,0.0075930644113718915,1.058975101915997,0.11042948966110255,0.03491786837740654,1.0492471788561102,-0.5422649711900004,0.2242721714113386,-0.45818531239569804,-0.32979715049102065,0.7953318382055703,-0.19230205248403198,-0.5007606022065223,0.10584659480114061,-1.610911981730257,0.12235889670846678,-0.1319790073947157,0.4199231010813831,-0.4237725058219304,-0.5942861854160845,-0.6262738581142282,-0.8306283053580348,0.4439160681337506,-0.3565620208140471
12,19,V22_S_4_001_2.jpeg,12,5.985656551361368,23.993124635584596,9.090249313347282,7.769390084336058,8.907934746819045,0.4576827741620093,-2.2293369965981737,1.1165596939911893,2.5386047196000296,0.6681375723993043,-2.7109572855733797,3.140536131074759,-0.8437436513841573,1.1465065831360426,-1.5454263390604883,2.6500400160265745,1.6985774839914627,-1.0307768751884396,0.1234266813293407,-0.43338254729235104,-1.4721680029300184,0.8129379659382558,-2.422614780471463,0.8970685196684355,-2.3189153187432496,-0.11476615584668379,0.15334246766039134,0.17648895526251085,0.5843932484218132,-0.11046403782869241,0.27771064035384097,-1.0258021426592143,-0.6895421228661508,-0.6499916940552093,0.8605414463454194,-0.13297699274344676,-0.5856898411971665,-0.4421505237893905,-0.0015359266400268162,0.08743037011825039,0.704417099517257,0.32893466953365713,-0.003420491992450869,0.7334252826744366,-0.3960747585805925,-0.7936946066239269,-0.053416566912851085,-0.4896142717077116,-0.292210514657875,0.5643370082141537
12,20,V22_S_4_001_20.jpeg,12,10.952290890447314,9.441786698832463,-5.806784743607576,1.9855049571236163,-5.066681984937458,0.08286249996238709,-1.0324616719714745,-1.163136240371644,1.4914312296229504,-2.2070888871175343,-3.1839612623996665,3.337657798682935,-0.753637557528612,-1.1797316660288288,-0.424461458546584,-0.7582949793800059,0.45646366782212455,0.08799681017711802,1.9468707763445878,0.41855149226894406,-0.9994760984942206,-1.085494678378124,-0.8023470029111257,0.8112358216801299,-0.4934794119639022,-0.9324595963069614,-0.7727148236591075,0.4147170737392563,-0.04548168663436386,-0.4438237632155237,-0.24713735711528295,-0.5414309090291464,-0.009009426455051012,-0.7235298858857648,0.9741480209580626,0.6768561291893662,-0.09243032710427757,0.002819205205854658,0.13423695743561342,1.2212627983675908,-0.44650938833638487,0.8510937224681032,0.47496960607205796,0.4722440605319459,-0.685999186058974,0.6000592198569794,-0.4511203325399469,0.4380038879919811,-1.3179273567980154,-0.34498679510330466
12,21,V22_S_4_001_21.jpeg,12,1.6984791403204178,13.69085269568291,0.30003235342421597,-3.310473143223422,-2.806118927602878,-2.152509395891445,-0.8134870217628719,1.5647485120167812,0.719199488423967,0.8537311593573947,0.07906090668546861,2.3138160106969607,-2.282436935492646,0.08393189271320556,1.14462566274766,3.5668376071117995,1.0628781449821936,0.9276847072688007,-0.4234548673553949,-1.6804770457778053,0.23383649786049465,1.996107433521743,-2.179303558990254,-0.45282905961924774,0.3018542972506431,0.589120287917992,-0.192747474417548,2.936537596164675,-0.7487818028494297,0.5586873301540636,0.5310098275793533,-0.6831277060230913,-1.9396633572644382,-0.49652824276912877,1.8613199804128104,-0.28653709460747,0.31537539760172145,0.5441463488684108,0.539579306474899,-0.29750221402250654,0.20902283347407574,-0.01471822796834965,1.2989299715937233,0.5053852725086047,0.46319100337656305,-0.2501918898716515,0.7073881126926275,0.5685366123684644,0.13906284724720128,0.28089557401312426
12,22,V22_S_4_001_22.jpeg,12,4.26044287842172,21.357953981690887,7.475520637932649,1.4663314700132972,2.2015592535641164,-0.8937400613203136,2.2772138191473683,-0.9106070041118557,-0.6288937052608601,1.4433842299542303,1.2309132895126704,4.200762005879747,-5.53191782400146,1.3322644540273676,0.28279417460132583,4.6117932941169135,-0.6315522739025838,-0.02885147544661809,-0.64234374768066,-0.1973752804716019,-1.481822335987565,1.450055782017973,-1.8368368024072153,-1.3874687849368406,1.200105741871195,-1.1715294085190346,-0.2286275250967238,0.5882503742152315,0.8522961853991142,0.34677598469982396,0.7494151811094323,-0.8695490357130808,-1.5445563071621642,-0.3932525446307321,1.322913183970286,0.9231215429933458,0.2506392860589276,0.22316076711182908,1.2974137444959526,1.0246192159895,1.2583849152277957,0.8545283991032875,0.35303340184225723,1.8109024420457285,0.0711343212159874,-0.3785052697997415,0.7038927217818163,0.504958925757001,0.22224344800812085,-0.6274759028269139
12,23,V22_S_4_001_23.jpeg,12,18.381661524972106,8.834099213849441,-7.592509857503425,2.7254281091616224,-3.1214398550400584,-0.1357964273604096,-4.1709699612565085,-4.21342239308976,3.017725576709218,-1.5881628815808306,-1.295294567744274,0.43515231719916503,-2.038210688370608,-0.6734549407591348,0.724944675689408,-2.6962004535569415,-0.11670253788637819,1.3437119609680912,0.46447777702769244,-0.8901413965007856,-1.6120120499733717,-2.938852864918947,-0.33096738695481775,0.15989317750062715,-0.9848228065831228,2.030678684355379,1.3518400978102587,2.1076661256485996,-0.08235368761421707,-1.3455851436320114,-1.5225906518058079,1.2365431732940428,0.926874997640553,0.4200035870303178,1.3500569353292788,0.4124354533112248,0.3470024155228193,-1.1685637832216862,1.2950817466380125,0.23367474872750457,-0.7615169470551394,0.2621372529254926,-1.535273809694718,-1.904026576911785,1.0043888089119812,-0.47489691391537125,0.9591717204358615,0.6013729247212963,1.0102738470347776,1.0612010564170657
12,24,V22_S_4_001_24.jpeg,12,0.8819064509474921,17.16421425245302,5.927436049936059,1.4023901496864783,-1.640492310065895,-2.8138643599127993,3.3568358617236043,-1.8307313228056525,-0.7145650431217785,1.8219654596423447,2.0252759640900124,2.1709400615333223,-3.130514815563492,2.0463267076869194,0.009771575407232946,3.951386552715507,-1.220896392430504,0.8365023148359344,-0.27083093422047694,-0.04175925850641332,-2.25525455984068,-0.2130819266299142,-2.1983727489474383,0.1069185167637048,-1.070290069061668,0.23723250059610157,-1.2670900891580315,-0.8526092784701391,-0.16682134507217072,0.4399384241892639,0.6736088376326602,-0.00893103832946851,-0.5281473764440303,0.9451343819015311,1.8290768851596622,0.835007956397157,0.274721358440422,-0.45415727773379516,-0.09198236683917838,0.5053785274331852,0.710736238924539,-0.2545653902078358,-0.22094469591115726,0.4897462625085953,-0.45808794134458075,-0.07418054474212564,0.7044963631035784,-0.2230247995779664,1.0687061399178932,-0.25623169525971506
12,25,V22_S_4_001_25.jpeg,12,3.042747239203788,4.30061743828994,-3.6084651844300497,2.300158056718938,-2.2300419686393322,-2.4678848205709625,2.370000116388463,-1.6206679276925884,2.300889703646112,0.7648257144495518,-1.8002639168665944,-1.081912160681308,-0.9044177654391461,0.05874022793139333,1.2361648172911937,-1.331388600343863,0.3153958751484075,0.7951313953105569,0.5732747183005317,1.0190309485894298,0.9384580576467169,0.9780016557963005,-0.19963146074977978,-0.8144743165774492,-1.1465239764320194,0.24473824982546338,-0.8508403689450829,0.9386191302843822,0.5401849528142062,0.06924172402285184,0.32021510545159865,-0.20341544734604883,0.8512278471676937,-0.22747293018440667,-0.003613711583622947,-1.685648522100895,1.867884395623146,0.03958075848929035,0.4568813389093181,0.4111582059835062,-0.8916355410127286,0.35509973920621885,0.08546220861128072,0.691994535950659,-0.3115948845800258,-0.785441766290681,-0.2157648011061487,-0.421333528281185,0.7617935304450296,-0.27271584989518804
12,26,V22_S_4_001_3.jpeg,12,-0.3967230766079599,4.169542331689142,-3.2011262476050644,-0.23091939988785048,-2.2613219894659196,-1.6535625996226675,1.3250292974409887,-0.2746809909514294,1.4174083793354193,0.21527505681596726,-2.1616721877720924,-0.19006085382140125,0.6049698892860226,0.8711168716179105,-1.1291849507540346,0.13834003622001148,1.1806165701399274,-0.4875989525509995,0.15239222999149718,0.4645548103325825,0.40883241705451584,-0.5878933505320987,-0.006678609265071467,0.23145796392782392,-0.3369103091893103,1.3169924215666557,-0.8508067398844987,0.2345518688567392,-0.051778457391561644,0.6980520101326415,0.5852701633050988,0.2670628974637657,-0.009409379847083427,0.42798804243052546,1.8772271185704463,0.31833994236093766,-0.13425541941755909,-0.2935592548450231,0.5968093881198484,-0.6685658874814145,-0.34348616151332895,-0.5925157280096729,-0.18730461260431305,0.19326744928217898,-0.3303392678217247,0.08536713546663005,1.0912648473950957,0.08378952269730139,0.6128194918331527,-0.24459680432714337
12,27,V22_S_4_001_4.jpeg,12,15.013018677816586,13.649211099134005,-3.8589060597764293,0.8936129187529943,-5.170918850559102,0.9141233177969627,-1.808456454248533,-2.953327867951751,1.9490711735945814,-0.46914037860741775,-1.020139983060543,2.0982279111407562,-2.7558703700938914,1.9890793857178053,2.81720433075609,0.7848902448458309,1.4185331082594248,0.7254504651307869,0.5824900934946621,-0.664020898023762,-0.24740926551675269,-0.5247388613003818,-1.7937950876444642,1.7437178861131102,-0.25429549870250323,-1.6001452975628578,-1.1442406209193723,-0.6408293831398129,-2.350732690775693,-0.7669915717144828,-0.3552321298748934,-0.9979668593686097,-0.9166005986817333,-0.5951716454420127,2.4520486379606945,-0.6108526356286786,-0.4130027085431133,0.5379467524006369,-0.42860093654646,1.6099438592615212,0.3377286780555468,0.4450582130383832,1.4511783106243046,1.2458572990531274,-2.303317006213497,0.5347893922621207,-1.0901989723115446,1.2626502467496308,-1.3143659117138236,-1.980403427223917
12,28,V22_S_4_001_5.jpeg,12,4.548829977544598,10.396055315781338,-2.4121836586179253,0.2511630903374198,-4.224891594099764,-1.5349722138833117,0.6262332363971965,0.10971620240995494,0.832947562047213,-0.22577196423327528,-2.1426811655080624,2.359698562689066,-0.924612339800261,0.30534344070368424,-1.3409742331240653,1.4282067178197086,2.433316149638453,0.9816659167355739,0.8851151054635837,-0.46248151558253425,-0.7746757454408867,-0.11322402207135251,-1.1180453733632936,0.7925812603101675,-0.7852843322972618,-0.3090856122066782,-0.9585384029118941,0.005932412884239957,0.5727068754284969,-0.26047396441100956,0.4213161344922869,-1.1706412471671466,-1.3092325339092468,0.1823178878926236,1.0976673867577287,0.5624664935792887,0.17269841177719852,-0.419185303779415,0.2585373683987744,0.1660503104484563,-0.23139304201885671,1.3052048762902762,-0.374995770452181,0.3994846103668687,0.4387763412816424,-0.50067682784752,1.118835295238949,0.19191732105690307,0.4384985278755856,0.4396145058358486
12,29,V22_S_4_001_6.jpeg,12,0.5990621229768707,11.816802242568038,1.080962311516664,1.2578827096451084,-2.6914073150029423,-0.9385271842915629,2.421966067679074,-0.879765492648999,-0.2726030071407661,0.9477386566912511,-2.254083560885839,0.9597691226422873,-1.3417548566300148,0.6297191775936837,-0.8872985518376556,1.1764348004651108,2.59096772797045,0.7863572049954494,0.7903569119597282,-0.6161679291711044,-0.09725915786993883,0.2354013280621634,-1.4208059129647697,-0.4069417135183474,-0.9699560557248044,0.5899833028682284,-0.6634801060049147,1.2965323910005688,-0.16948524720242344,0.1995834343433449,0.05634716218028046,-0.9040018185178349,-0.19425665991713092,-0.8606408104937173,0.7254692133306421,0.27308081685315433,0.7176679510314039,-1.0606529373187017,0.28571145624858757,-0.39937895233819054,-0.5457704462998696,0.034192717870100205,-0.0006525735607673111,0.45364775630657744,1.0974348363568804,-0.28534818723110494,0.9616207884202552,0.9861329871215441,0.8635863123769303,-0.4372322494560399
12,30,V22_S_4_001_7.jpeg,12,-7.197685973461823,5.343804037729676,2.0141172010282915,0.950037558823684,-0.7240266302253049,-0.0876173312047967,3.3138909163284316,-3.0571361464496936,0.07769445162350574,1.6114792510557694,-0.5623877173449918,-1.3432131105891016,-2.0487997958819433,1.8104968822575334,0.5656588420139226,-1.3682838329763058,-0.18788199379323167,2.031806274138304,-0.3663133955954776,0.48655575226264486,-1.0692787270193609,0.3052965878956668,0.2481630114074246,-1.457331057485626,0.5145304516972009,-0.5192007786284845,-0.4580797771879958,-0.09758680762744232,0.05055349234297313,-1.3526715392142707,-0.7428868332862422,-0.8943478434237796,-0.20729806652902016,-0.2197610669123422,-0.04934158443415271,-0.4996850860546873,-0.45623253284784865,0.42417214032848455,-0.078570483907137,-1.6184083368842404,0.08906385585682078,-0.1767735677428708,-0.8414810474641303,0.9502044621157775,-0.15847798597798862,0.10262092536236683,-0.7328674995342177,-0.6088861249967481,-0.3902374419807951,0.019499667430562584
